designation,name,other_id,type,constellation,magnitude,surface_brightness,size,ra_string,dec_string,ra_deg,dec_deg,class
G042.8+00.6,SGR 1900+14,N/A,SN Rem,N/A,N/A,N/A,point source,19 07.2,+09 19.4,286.80916666666667,9.322527777777777,N/A
G043.3-00.2,W49B,N/A,SN Rem,N/A,N/A,N/A,5.5',19 11.1,+09 06.5,287.78125,9.107527777777777,N/A
G047.3-03.8,PSR B1929+10,N/A,SN Rem,N/A,N/A,N/A,point source,19 32.2,+10 59.5,293.05833333333334,10.992416666666665,N/A
G053.4+00.0,G53.41+0.03,N/A,SN Rem,N/A,N/A,N/A,3.5',19 29.9,+18 11.0,292.4791666666667,18.183305555555556,N/A
G054.1+00.3,G054.1+00.3,N/A,SN Rem,N/A,N/A,N/A,2.0',19 30.5,+18 52.2,292.62583333333333,18.87061111111111,N/A
G057.2+00.8,SGR J1935+2154,N/A,SN Rem,N/A,N/A,N/A,1.0',19 34.9,+21 53.8,293.73125,21.896583333333332,N/A
G057.5-00.2,PSR B1937+21,N/A,SN Rem,N/A,N/A,N/A,point source,19 39.6,+21 35.0,294.9108333333333,21.583166666666667,N/A
G059.1-04.6,The Black Widow,N/A,SN Rem,N/A,N/A,N/A,point source,19 59.6,+20 48.2,299.90333333333336,20.804083333333335,N/A
G060.0+00.0,N/A,N/A,SN Rem,N/A,N/A,N/A,N/A,19 43.9,+23 53.4,295.97625,23.890361111111112,N/A
G065.7+01.2,DA 495,N/A,SN Rem,N/A,N/A,N/A,1.0',19 52.3,+29 25.9,298.0708333333334,29.431250000000002,N/A
G067.7+01.8,G67.7+1.8,N/A,SN Rem,N/A,N/A,N/A,12.0',19 54.4,+31 29.1,298.60875,31.4845,N/A
G068.7+02.8,"CTB 80, PSR B1951+32",N/A,SN Rem,N/A,N/A,N/A,1.5',19 53.0,+32 52.8,298.24625000000003,32.87983333333333,N/A
G070.6-12.5,PSR J2055+2539,N/A,SN Rem,N/A,N/A,N/A,12.0',20 55.8,+25 40.0,313.95416666666665,25.66633333333333,N/A
G070.7+01.2,G70.7+1.2,N/A,SN Rem,N/A,N/A,N/A,0.6',20 12.4,+33 39.1,303.09749999999997,33.65186111111111,N/A
G074.0-08.5NE,Cygnus Loop NE,N/A,SN Rem,N/A,N/A,N/A,230.0',20 51.0,+30 40.0,312.75,30.666666666666668,N/A
G074.0-08.5SE,Cygnus Loop SE,N/A,SN Rem,N/A,N/A,N/A,230.0',20 51.0,+30 40.0,312.75,30.666666666666668,N/A
G074.0-08.5E,"Cygnus Loop, knot in shell",N/A,SN Rem,N/A,N/A,N/A,230.0',20 51.0,+30 40.0,312.75,30.666666666666668,N/A
G074.9+01.2,CTB 87,N/A,SN Rem,N/A,N/A,N/A,4.0',20 16.1,+37 12.0,304.03208333333333,37.2,N/A
G075.2+00.1,PSR J2021+3651,N/A,SN Rem,N/A,N/A,N/A,0.4',20 21.1,+36 51.1,305.2729166666667,36.85127777777778,N/A
G076.9+01.0,G76.9+1.0,N/A,SN Rem,N/A,N/A,N/A,point source?,20 22.4,+38 42.2,305.59041666666667,38.70413888888889,N/A
G078.2-02.0,PSR J2021+4026,N/A,SN Rem,N/A,N/A,N/A,point source,20 21.5,+40 26.8,305.3779166666667,40.44611111111111,N/A
G082.3+02.8,PSR J2030+4415,N/A,SN Rem,N/A,N/A,N/A,0.5',20 30.9,+44 15.5,307.71416666666664,44.258,N/A
G090.0+00.0,N/A,N/A,SN Rem,N/A,N/A,N/A,N/A,21 12.0,+48 19.8,318.00416666666666,48.329638888888894,N/A
G106.6+02.9,PSR J2229-6114,N/A,SN Rem,N/A,N/A,N/A,2.0',22 29.1,+61 13.6,337.27208333333334,61.225861111111115,N/A
G108.6+06.8,Guitar Nebula,N/A,SN Rem,N/A,N/A,N/A,2.0',22 25.9,+65 35.6,336.4691666666667,65.59308333333333,N/A
G109.1-01.0,CTB 109,N/A,SN Rem,N/A,N/A,N/A,32.0',23 01.6,+58 53.0,345.3958333333333,58.88333333333333,N/A
G109.1-01.0C,1E 2259+586,N/A,SN Rem,N/A,N/A,N/A,point source,23 01.1,+58 52.7,345.28458333333333,58.87905555555555,N/A
G111.7-02.1,Cas A,N/A,SN Rem,N/A,N/A,N/A,5.9',23 23.5,+58 48.9,350.86541666666665,58.81502777777777,N/A
G116.9+00.2,CTB1,N/A,SN Rem,N/A,N/A,N/A,34.0',23 59.2,+62 26.0,359.7916666666667,62.43333333333333,N/A
G119.5+10.2,CTA 1,N/A,SN Rem,N/A,N/A,N/A,90.0',00 07.0,+73 03.0,1.7533333333333334,73.04966666666667,N/A
